player_name,team_code,mlb_team,position,is_pitcher,is_keeper,draft_dollars,R,HR,RBI,SB,AVG,GS,W,SV,K,ERA,WHIP,SO
"Shohei Ohtani",DLC,LAD,DH,FALSE,FALSE,0,18,5,7,5,.278,0,0,0,0,0.00,0.00,0
"Zack Wheeler",DLC,PHI,P,TRUE,FALSE,0,0,0,0,0,.000,0,2,0,41,3.73,0.99,0
"Edwin Suarez",DDG,UNK,3B,FALSE,FALSE,0,0,0,0,0,.000,0,0,0,0,0.00,0.00,0
"Francisco Lindor",DDG,NYM,SS,FALSE,FALSE,0,11,2,8,2,.250,0,0,0,0,0.00,0.00,0
"Nico Hoerner",DDG,CHC,2B,FALSE,FALSE,0,10,0,11,6,.307,0,0,0,0,0.00,0.00,0
"Roki Sasaki",DMK,LAD,P,TRUE,FALSE,0,0,0,0,0,.000,0,0,0,13,3.24,1.38,0
"A.J. Puk",DLC,AZ,P,TRUE,FALSE,0,0,0,0,0,.000,0,0,4,12,3.38,1.25,0
"Tobias Myers",DLC,MIL,P,TRUE,FALSE,0,0,0,0,0,.000,0,0,0,0,0.00,0.00,0
"E. Rodriguez",DLC,UNK,P,TRUE,FALSE,0,0,0,0,0,.000,0,0,0,0,0.00,0.00,0
"Ian Anderson",DLC,LAA,P,TRUE,FALSE,0,0,0,0,0,.000,0,0,0,6,10.29,2.43,0
"Ryan Pressly",DLC,CHC,P,TRUE,FALSE,0,0,0,0,0,.000,0,2,4,4,3.00,1.67,0
"Corbin Burnes",DDG,AZ,P,TRUE,FALSE,0,0,0,0,0,.000,0,0,0,17,4.64,1.41,0
"Spencer Strider",DDG,ATL,P,TRUE,FALSE,0,0,0,0,0,.000,0,0,0,5,3.60,1.20,0
"Spencer Schwellenbach",DDG,ATL,P,TRUE,FALSE,0,0,0,0,0,.000,0,1,0,22,2.55,0.85,0
"Zac Gallen",DDG,AZ,P,TRUE,FALSE,0,0,0,0,0,.000,0,1,0,29,5.60,1.43,0
"Alec Bohm",SKD,PHI,3B,FALSE,FALSE,0,7,0,6,1,.193,0,0,0,0,0.00,0.00,0
"Aaron Nola",SKD,PHI,P,TRUE,FALSE,0,0,0,0,0,.000,0,0,0,25,6.65,1.66,0
"David Bednar",SKD,FA,P,TRUE,FALSE,0,0,0,0,0,.000,0,0,1,3,13.50,4.00,0
"Brandon Pfaadt",SKD,AZ,P,TRUE,FALSE,0,0,0,0,0,.000,0,3,0,18,3.04,1.10,0
"Jesús Luzardo",SKD,PHI,P,TRUE,FALSE,0,0,0,0,0,.000,0,2,0,29,2.31,1.07,0
"Carlos Sanchez",SKD,UNK,P,TRUE,FALSE,0,0,0,0,0,.000,0,0,0,0,0.00,0.00,0
"Sal Frelick",DMK,MIL,OF,FALSE,FALSE,0,11,1,6,5,.319,0,0,0,0,0.00,0.00,0
"Juan Sanchez",DMK,UNK,OF,FALSE,FALSE,0,0,0,0,0,.000,0,0,0,0,0.00,0.00,0
"Iván Herrera",DMK,STL,C,FALSE,FALSE,0,6,4,11,0,.381,0,0,0,0,0.00,0.00,0
"Luis Arraez",DMK,SD,DH,FALSE,FALSE,0,9,3,7,2,.287,0,0,0,0,0.00,0.00,0
"Willy Adames",DMK,SF,MI,FALSE,FALSE,0,11,1,9,1,.190,0,0,0,0,0.00,0.00,0
"Tyler Glasnow",DMK,LAD,P,TRUE,FALSE,0,0,0,0,0,.000,0,1,0,17,4.85,1.23,0
"Mitch Keller",DMK,PIT,P,TRUE,FALSE,0,0,0,0,0,.000,0,1,0,17,4.30,1.35,0
"Justin Verlander",DMK,SF,P,TRUE,FALSE,0,0,0,0,0,.000,0,0,0,17,6.75,1.77,0
"Brenton Doyle",DDG,COL,OF,FALSE,FALSE,0,7,3,12,1,.315,0,0,0,0,0.00,0.00,0
"Jackson Chourio",DDG,MIL,OF,FALSE,FALSE,0,16,5,18,2,.253,0,0,0,0,0.00,0.00,0
"J. Walker",DDG,UNK,OF,FALSE,FALSE,0,0,0,0,0,.000,0,0,0,0,0.00,0.00,0
"J. Young",DDG,UNK,OF,FALSE,FALSE,0,0,0,0,0,.000,0,0,0,0,0.00,0.00,0
"J. Wood",DDG,UNK,OF,FALSE,FALSE,0,0,0,0,0,.000,0,0,0,0,0.00,0.00,0
"Chris Sale",SKD,ATL,P,TRUE,FALSE,0,0,0,0,0,.000,0,0,0,32,6.17,1.63,0
"T. Megill",SKD,UNK,P,TRUE,FALSE,0,0,0,0,0,.000,0,0,0,0,0.00,0.00,0
"O. Cruz",RGS,UNK,SS,FALSE,FALSE,0,0,0,0,0,.000,0,0,0,0,0.00,0.00,0
"Kyle Schwaber",RGS,UNK,DH,FALSE,FALSE,0,0,0,0,0,.000,0,0,0,0,0.00,0.00,0
"Logan Webb",RGS,SF,P,TRUE,FALSE,0,0,0,0,0,.000,0,2,0,38,2.40,1.03,0
"Andrew Abbott",RGS,CIN,P,TRUE,FALSE,0,0,0,0,0,.000,0,2,0,16,1.64,0.64,0
"Shota Imanaga",RGS,CHC,P,TRUE,FALSE,0,0,0,0,0,.000,0,2,0,19,2.59,0.99,0
"Jackson Merrill",DVD,SD,OF,FALSE,FALSE,0,7,3,10,1,.378,0,0,0,0,0.00,0.00,0
"Ozzie Albies",DVD,ATL,2B,FALSE,FALSE,0,10,4,11,2,.244,0,0,0,0,0.00,0.00,0
"Tyler Fitzgerald",DVD,SF,SS,FALSE,FALSE,0,10,2,6,4,.295,0,0,0,0,0.00,0.00,0
"Brandon Marsh",DVD,PHI,OF,FALSE,FALSE,0,3,1,5,0,.095,0,0,0,0,0.00,0.00,0
"Bryan Reynolds",DVD,PIT,OF,FALSE,FALSE,0,8,3,10,1,.224,0,0,0,0,0.00,0.00,0
"Will Smith",LDL,LAD,C,FALSE,FALSE,0,4,2,12,1,.314,0,0,0,0,0.00,0.00,0
"Tommy Pham",LDL,PIT,OF,FALSE,FALSE,0,5,0,5,3,.127,0,0,0,0,0.00,0.00,0
"Matt Shaw",LDL,CHC,CM,FALSE,FALSE,0,10,1,3,0,.184,0,0,0,0,0.00,0.00,0
"Sean Murphy",LDL,ATL,C,FALSE,FALSE,0,5,4,8,0,.200,0,0,0,0,0.00,0.00,0
"Alec Burleson",LDL,STL,OF,FALSE,FALSE,0,5,0,5,2,.250,0,0,0,0,0.00,0.00,0
"N. Jones",DMK,UNK,OF,FALSE,FALSE,0,0,0,0,0,.000,0,0,0,0,0.00,0.00,0
"Jonah Bride",DMK,FA,CM,FALSE,FALSE,0,3,0,2,0,.100,0,0,0,0,0.00,0.00,0
"Tyler Stephenson",DMK,CIN,C,FALSE,FALSE,0,0,0,0,0,.000,0,0,0,0,0.00,0.00,0
"Michael Busch",DLC,CHC,1B,FALSE,FALSE,0,13,5,15,0,.343,0,0,0,0,0.00,0.00,0
"E. Diaz",DMK,UNK,P,TRUE,FALSE,0,0,0,0,0,.000,0,0,0,0,0.00,0.00,0
"Otto Lopez",DLC,MIA,2B,FALSE,FALSE,0,9,2,9,1,.236,0,0,0,0,0.00,0.00,0
"G. Mitchell",DLC,UNK,OF,FALSE,FALSE,0,0,0,0,0,.000,0,0,0,0,0.00,0.00,0
"Paul Skenes",DLC,PIT,P,TRUE,FALSE,0,0,0,0,0,.000,0,2,0,30,2.87,0.80,0
"CJ Abrams",DDG,WSH,MI,FALSE,FALSE,0,6,4,7,4,.244,0,0,0,0,0.00,0.00,0
"Francisco Alvarez",DDG,NYM,C,FALSE,FALSE,0,0,0,0,0,.000,0,0,0,0,0.00,0.00,0
"Keibert Ruiz",DDG,WSH,C,FALSE,FALSE,0,9,2,11,0,.309,0,0,0,0,0.00,0.00,0
"L. Gurriel Jr.",SKD,UNK,OF,FALSE,FALSE,0,0,0,0,0,.000,0,0,0,0,0.00,0.00,0
"Hunter Goodman",SKD,COL,C,FALSE,FALSE,0,8,3,8,0,.228,0,0,0,0,0.00,0.00,0
"TJ Friedl",SKD,CIN,OF,FALSE,FALSE,0,11,1,9,3,.307,0,0,0,0,0.00,0.00,0
"Drake Baldwin",SKD,ATL,C,FALSE,FALSE,0,1,1,4,0,.237,0,0,0,0,0.00,0.00,0
"Lars Nootbaar",SKD,STL,OF,FALSE,FALSE,0,12,3,10,2,.253,0,0,0,0,0.00,0.00,0
"Shohei Ohtani",SKD,LAD,P,TRUE,FALSE,0,0,0,0,0,.000,0,0,0,0,0.00,0.00,0
"K. Hayes",SKD,UNK,CM,FALSE,FALSE,0,0,0,0,0,.000,0,0,0,0,0.00,0.00,0
"Xavier Edwards",SKD,MIA,MI,FALSE,FALSE,0,11,0,7,6,.317,0,0,0,0,0.00,0.00,0
"Ketel Marte",SKD,AZ,DH,FALSE,FALSE,0,6,0,1,0,.346,0,0,0,0,0.00,0.00,0
"Ezequiel Tovar",RGS,COL,MI,FALSE,FALSE,0,4,0,4,2,.212,0,0,0,0,0.00,0.00,0
"Jeff McNeil",RGS,NYM,OF,FALSE,FALSE,0,0,0,0,0,.000,0,0,0,0,0.00,0.00,0
"T. Scott",DMK,UNK,P,TRUE,FALSE,0,0,0,0,0,.000,0,0,0,0,0.00,0.00,0
"Jordan Romano",DMK,PHI,P,TRUE,FALSE,0,0,0,0,0,.000,0,0,1,7,15.26,2.22,0
"Nathaniel Lowe",DLC,FA,CM,FALSE,FALSE,0,6,3,16,1,.268,0,0,0,0,0.00,0.00,0
"Patrick Bailey",DLC,SF,C,FALSE,FALSE,0,7,0,6,0,.161,0,0,0,0,0.00,0.00,0
"Dalton Rushing",DLC,LAD,C,FALSE,FALSE,0,0,0,0,0,.000,0,0,0,0,0.00,0.00,0
"K. Yates",DLC,UNK,P,TRUE,FALSE,0,0,0,0,0,.000,0,0,0,0,0.00,0.00,0
"Christian Yelich",DDG,MIL,DH,FALSE,FALSE,0,8,4,14,3,.183,0,0,0,0,0.00,0.00,0
"Rhys Hoskins",DDG,MIL,CM,FALSE,FALSE,0,4,2,8,0,.232,0,0,0,0,0.00,0.00,0
"Freddy Peralta",DDG,MIL,P,TRUE,FALSE,0,0,0,0,0,.000,0,2,0,33,1.91,1.02,0
"Robert Suarez",DDG,SD,P,TRUE,FALSE,0,0,0,0,0,.000,0,0,8,10,0.00,0.56,0
"Camilo Doval",DDG,FA,P,TRUE,FALSE,0,0,0,0,0,.000,0,1,2,5,3.24,0.96,0
"Ryan Helsley",DDG,FA,P,TRUE,FALSE,0,0,0,0,0,.000,0,0,3,9,2.57,1.57,0
"MacKenzie Gore",DDG,WSH,P,TRUE,FALSE,0,0,0,0,0,.000,0,2,0,45,3.41,1.21,0
"Matt Olson",SKD,ATL,1B,FALSE,FALSE,0,6,2,11,0,.229,0,0,0,0,0.00,0.00,0
"Brandon Nimmo",RGS,NYM,OF,FALSE,FALSE,0,8,4,9,0,.200,0,0,0,0,0.00,0.00,0
"Spencer Steer",RGS,CIN,OF,FALSE,FALSE,0,6,1,3,0,.111,0,0,0,0,0.00,0.00,0
"Matt Chapman",RGS,SF,3B,FALSE,FALSE,0,12,4,14,3,.250,0,0,0,0,0.00,0.00,0
"Brendan Donovan",RGS,STL,OF,FALSE,FALSE,0,13,3,13,3,.361,0,0,0,0,0.00,0.00,0
"Jesse Winker",RGS,NYM,OF,FALSE,FALSE,0,1,0,6,0,.184,0,0,0,0,0.00,0.00,0
"Austin Riley",DVD,ATL,3B,FALSE,FALSE,0,10,5,12,0,.265,0,0,0,0,0.00,0.00,0
"Geraldo Perdomo",DVD,AZ,MI,FALSE,FALSE,0,11,3,19,3,.306,0,0,0,0,0.00,0.00,0
"Sonny Gray",DVD,STL,P,TRUE,FALSE,0,0,0,0,0,.000,0,3,0,23,3.13,0.78,0
"Hunter Greene",DVD,CIN,P,TRUE,FALSE,0,0,0,0,0,.000,0,2,0,35,2.35,0.78,0
"Mookie Betts",LDL,LAD,SS,FALSE,FALSE,0,13,4,10,2,.254,0,0,0,0,0.00,0.00,0
"Andrew McCutchen",LDL,PIT,DH,FALSE,FALSE,0,7,1,5,1,.234,0,0,0,0,0.00,0.00,0
"Sandy Alcantara",LDL,MIA,P,TRUE,FALSE,0,0,0,0,0,.000,0,2,0,13,7.27,1.38,0
"Kodai Senga",LDL,NYM,P,TRUE,FALSE,0,0,0,0,0,.000,0,3,0,20,0.79,0.97,0
"Michael Harris II",TSH,ATL,OF,FALSE,FALSE,0,7,3,9,3,.200,0,0,0,0,0.00,0.00,0
"Jake McCarthy",TSH,AZ,OF,FALSE,FALSE,0,2,0,3,1,.073,0,0,0,0,0.00,0.00,0
"Ian Happ",TSH,CHC,OF,FALSE,FALSE,0,18,2,11,1,.244,0,0,0,0,0.00,0.00,0
"Nick Lodolo",TSH,CIN,P,TRUE,FALSE,0,0,0,0,0,.000,0,2,0,14,2.31,0.81,0
"Dylan Cease",TSH,SD,P,TRUE,FALSE,0,0,0,0,0,.000,0,1,0,24,6.64,1.52,0
"Blake Snell",TSH,LAD,P,TRUE,FALSE,0,0,0,0,0,.000,0,1,0,4,2.00,2.00,0
"Jameson Taillon",TSH,CHC,P,TRUE,FALSE,0,0,0,0,0,.000,0,1,0,18,5.40,1.25,0
"Scott Manea",TSH,UNK,P,TRUE,FALSE,0,0,0,0,0,.000,0,0,0,0,0.00,0.00,0
"Christian Encarnacion-Strand",DDG,CIN,1B,FALSE,FALSE,0,4,2,5,0,.158,0,0,0,0,0.00,0.00,0
"Michael Conforto",SKD,LAD,OF,FALSE,FALSE,0,12,2,5,0,.193,0,0,0,0,0.00,0.00,0
"Nick Castellanos",SKD,PHI,OF,FALSE,FALSE,0,10,3,13,0,.307,0,0,0,0,0.00,0.00,0
"Matt McLain",SKD,CIN,2B,FALSE,FALSE,0,11,4,9,2,.182,0,0,0,0,0.00,0.00,0
"Trea Turner",SKD,PHI,SS,FALSE,FALSE,0,12,1,6,5,.257,0,0,0,0,0.00,0.00,0
"Erick Fedde",RGS,FA,P,TRUE,FALSE,0,0,0,0,0,.000,0,1,0,10,3.43,1.14,0
"Brady Singer",RGS,CIN,P,TRUE,FALSE,0,0,0,0,0,.000,0,3,0,24,3.80,1.27,0
"Kyle Harrison",RGS,FA,P,TRUE,FALSE,0,0,0,0,0,.000,0,0,0,0,0.00,0.00,0
"Michael Toglia",DVD,COL,1B,FALSE,FALSE,0,5,1,6,1,.176,0,0,0,0,0.00,0.00,0
"Seiya Suzuki",DVD,CHC,OF,FALSE,FALSE,0,13,6,18,1,.314,0,0,0,0,0.00,0.00,0
"Heliot Ramos",DVD,SF,OF,FALSE,FALSE,0,15,3,9,2,.216,0,0,0,0,0.00,0.00,0
"Joey Bart",DVD,PIT,C,FALSE,FALSE,0,4,1,6,1,.277,0,0,0,0,0.00,0.00,0
"M. Kelly",DVD,UNK,P,TRUE,FALSE,0,0,0,0,0,.000,0,0,0,0,0.00,0.00,0
"David Peterson",DVD,NYM,P,TRUE,FALSE,0,0,0,0,0,.000,0,1,0,26,3.27,1.36,0
"Grant Holmes",DVD,ATL,P,TRUE,FALSE,0,0,0,0,0,.000,0,1,0,15,3.78,1.14,0
"Tyler Hernandez",LDL,UNK,OF,FALSE,FALSE,0,0,0,0,0,.000,0,0,0,0,0.00,0.00,0
"Max Muncy",LDL,LAD,3B,FALSE,FALSE,0,3,0,4,0,.211,0,0,0,0,0.00,0.00,0
"Juan Soto",LDL,NYM,OF,FALSE,FALSE,0,15,3,9,2,.240,0,0,0,0,0.00,0.00,0
"Jung Hoo Lee",LDL,SF,OF,FALSE,FALSE,0,19,3,14,3,.355,0,0,0,0,0.00,0.00,0
"Edwin Philips",LDL,UNK,P,TRUE,FALSE,0,0,0,0,0,.000,0,0,0,0,0.00,0.00,0
"Miles Mikolas",LDL,STL,P,TRUE,FALSE,0,0,0,0,0,.000,0,0,0,11,7.64,1.58,0
"Brice Turang",TSH,MIL,MI,FALSE,FALSE,0,20,3,10,5,.310,0,0,0,0,0.00,0.00,0
"Luis García Jr.",RGS,WSH,2B,FALSE,FALSE,0,10,1,5,3,.206,0,0,0,0,0.00,0.00,0
"Alexis Díaz",SKD,CIN,P,TRUE,FALSE,0,0,0,0,0,.000,0,0,0,2,0.00,1.50,0
"Freddie Freeman",RGS,LAD,1B,FALSE,FALSE,0,6,4,8,0,.297,0,0,0,0,0.00,0.00,0
"Yoshinobu Yamamoto",RGS,LAD,P,TRUE,FALSE,0,0,0,0,0,.000,0,2,0,34,0.75,0.88,0
"Justin Steele",DVD,CHC,P,TRUE,FALSE,0,0,0,0,0,.000,0,3,0,16,3.38,1.07,0
"Gabriel Moreno",DVD,AZ,C,FALSE,FALSE,0,9,0,2,0,.220,0,0,0,0,0.00,0.00,0
"Marcell Ozuna",DVD,ATL,DH,FALSE,FALSE,0,11,3,8,0,.304,0,0,0,0,0.00,0.00,0
"Mark Vientos",DVD,NYM,CM,FALSE,FALSE,0,7,2,6,0,.167,0,0,0,0,0.00,0.00,0
"Jeimer Candelario",LDL,CIN,1B,FALSE,FALSE,0,3,2,8,0,.130,0,0,0,0,0.00,0.00,0
"Robbie Ray",LDL,SF,P,TRUE,FALSE,0,0,0,0,0,.000,0,3,0,21,4.19,1.55,0
"Tyler Kinley",LDL,FA,P,TRUE,FALSE,0,0,0,0,0,.000,0,0,0,9,4.15,1.38,0
"Manny Machado",TSH,SD,3B,FALSE,FALSE,0,16,2,10,6,.304,0,0,0,0,0.00,0.00,0
"Thairo Estrada",TSH,COL,2B,FALSE,FALSE,0,0,0,0,0,.000,0,0,0,0,0.00,0.00,0
"Pete Alonso",TSH,NYM,1B,FALSE,FALSE,0,13,6,23,0,.356,0,0,0,0,0.00,0.00,0
"Xander Bogaerts",TSH,SD,SS,FALSE,FALSE,0,9,0,5,4,.254,0,0,0,0,0.00,0.00,0
"Wil. Contreas",TSH,UNK,C,FALSE,FALSE,0,0,0,0,0,.000,0,0,0,0,0.00,0.00,0
"E. Diaz",TSH,UNK,C,FALSE,FALSE,0,0,0,0,0,.000,0,0,0,0,0.00,0.00,0
"J. Bell",TSH,UNK,DH,FALSE,FALSE,0,0,0,0,0,.000,0,0,0,0,0.00,0.00,0
"B. Harper",TSH,UNK,CM,FALSE,FALSE,0,0,0,0,0,.000,0,0,0,0,0.00,0.00,0
"Kyle Finnegan",TSH,FA,P,TRUE,FALSE,0,0,0,0,0,.000,0,0,7,11,2.08,1.38,0
"Nestor Cortes",TSH,FA,P,TRUE,FALSE,0,0,0,0,0,.000,0,1,0,8,9.00,1.75,0
"Raisel Iglesias",TSH,ATL,P,TRUE,FALSE,0,0,0,0,0,.000,0,0,4,8,3.38,0.63,0
"Clay Holmes",TSH,NYM,P,TRUE,FALSE,0,0,0,0,0,.000,0,2,0,28,3.66,1.47,0
"Wilm. Contreras",RGS,UNK,C,FALSE,FALSE,0,0,0,0,0,.000,0,0,0,0,0.00,0.00,0
"Connor Norby",RGS,MIA,CM,FALSE,FALSE,0,2,0,0,0,.182,0,0,0,0,0.00,0.00,0
"J.T. Realmuto",RGS,PHI,C,FALSE,FALSE,0,4,1,6,4,.231,0,0,0,0,0.00,0.00,0
"J. Jones",RGS,UNK,P,TRUE,FALSE,0,0,0,0,0,.000,0,0,0,0,0.00,0.00,0
"Calvin Faucher",RGS,MIA,P,TRUE,FALSE,0,0,0,0,0,.000,0,0,1,6,5.68,1.42,0
"R. Lopez",DVD,UNK,P,TRUE,FALSE,0,0,0,0,0,.000,0,0,0,0,0.00,0.00,0
"Bryson Stott",LDL,PHI,2B,FALSE,FALSE,0,10,1,10,3,.294,0,0,0,0,0.00,0.00,0
"J. Martinez",DVD,UNK,P,TRUE,FALSE,0,0,0,0,0,.000,0,0,0,0,0.00,0.00,0
"Ryan Walker",DVD,SF,P,TRUE,FALSE,0,0,0,0,0,.000,0,0,5,6,1.13,0.63,0
"Masyn Winn",LDL,STL,MI,FALSE,FALSE,0,8,1,3,0,.222,0,0,0,0,0.00,0.00,0
"Dustin May",LDL,FA,P,TRUE,FALSE,0,0,0,0,0,.000,0,1,0,14,1.06,0.76,0
"Nick Pivetta",LDL,SD,P,TRUE,FALSE,0,0,0,0,0,.000,0,3,0,24,1.57,0.83,0
"Cal Quantrill",LDL,FA,P,TRUE,FALSE,0,0,0,0,0,.000,0,1,0,8,8.31,2.08,0
"Pete Crow-Armstrong",TSH,CHC,OF,FALSE,FALSE,0,18,3,10,7,.293,0,0,0,0,0.00,0.00,0
"Jurickson Profar",TSH,ATL,OF,FALSE,FALSE,0,2,0,0,0,.200,0,0,0,0,0.00,0.00,0
